Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Households_With_Cars_No_Motor_Car_2011,Households_With_Cars_One_Motor_Car_2011,Households_With_Cars_Two_Motor_Cars_2011,Households_With_Cars_Three_Motor_Cars_2011,Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Cars_Total_2011,Perc_Households_With_Cars_No_Motor_Car_2011,Perc_Households_With_Cars_One_Motor_Car_2011,Perc_Households_With_Cars_Two_Motor_Cars_2011,Perc_Households_With_Cars_Three_Motor_Cars_2011,Perc_Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Personal_Computer_Total_2011,Households_With_Personal_Computer_Yes_2011,Households_With_Personal_Computer_No_2011,Households_With_Personal_Computer_Not_Stated_2011,Perc_Households_With_Personal_Computer_Yes_2011,Perc_Households_With_Personal_Computer_No_2011,Perc_Households_With_Personal_Computer_Not_Stated_2011,Households_With_Internet_Access_Broadband_2011,Households_With_Internet_Access_Other_Connection_2011,Households_With_Internet_Access_No_Access_To_Internet_2011,Households_With_Internet_Access_Not_Stated_2011,Households_With_Internet_Access_Total_2011,Perc_Households_With_Internet_Access_Broadband_2011,Perc_Households_With_Internet_Access_Other_Connection_2011,Perc_Households_With_Internet_Access_No_Access_To_Internet_2011,Perc_Households_With_Internet_Access_Not_Stated_2011
7190,167030014,A167030014,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,5,20,43,5,1,74,6.76,27.03,58.11,6.76,1.35,74,68,6,0,91.89,8.11,0,59,7,7,1,74,79.73,9.46,9.46,1.35
7191,167030015,A167030015,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,16,39,13,0,0,68,23.53,57.35,19.12,0,0,68,52,16,0,76.47,23.53,0,46,5,16,1,68,67.65,7.35,23.53,1.47
7192,167030016,A167030016,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,5,15,34,14,6,74,6.76,20.27,45.95,18.92,8.11,74,60,12,2,81.08,16.22,2.7,49,8,15,2,74,66.22,10.81,20.27,2.7
7193,167030017,A167030017,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,8,31,73,20,11,143,5.59,21.68,51.05,13.99,7.69,143,118,21,4,82.52,14.69,2.8,90,21,28,4,143,62.94,14.69,19.58,2.8
7194,167030018,A167030018,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,2,19,45,10,5,81,2.47,23.46,55.56,12.35,6.17,81,70,10,1,86.42,12.35,1.23,65,3,12,1,81,80.25,3.7,14.81,1.23
7195,167030019,A167030019,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,1,17,35,14,6,73,1.37,23.29,47.95,19.18,8.22,73,63,9,1,86.3,12.33,1.37,53,8,11,1,73,72.6,10.96,15.07,1.37
7196,167030020,A167030020,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,5,15,40,7,9,76,6.58,19.74,52.63,9.21,11.84,76,65,11,0,85.53,14.47,0,55,10,11,0,76,72.37,13.16,14.47,0
7197,167030021,A167030021,11010,010 Dunshaughlin,Meath,Mid-East,SE,Eastern and Midlands,4,22,36,12,3,77,5.19,28.57,46.75,15.58,3.9,77,64,11,2,83.12,14.29,2.6,49,14,12,2,77,63.64,18.18,15.58,2.6
7618,167031001,A167031001,11077,077 Gallow,Meath,Mid-East,SE,Eastern and Midlands,8,29,61,12,7,117,6.84,24.79,52.14,10.26,5.98,117,93,24,0,79.49,20.51,0,61,26,28,2,117,52.14,22.22,23.93,1.71
7619,167031002,A167031002,11077,077 Gallow,Meath,Mid-East,SE,Eastern and Midlands,0,18,45,11,9,83,0,21.69,54.22,13.25,10.84,83,64,18,1,77.11,21.69,1.2,54,10,19,0,83,65.06,12.05,22.89,0
7620,167031003,A167031003,11077,077 Gallow,Meath,Mid-East,SE,Eastern and Midlands,5,18,53,16,3,95,5.26,18.95,55.79,16.84,3.16,95,78,17,0,82.11,17.89,0,60,16,18,1,95,63.16,16.84,18.95,1.05
7622,167032004,A167032004,11078,078 Galtrim,Meath,Mid-East,SE,Eastern and Midlands,7,18,32,10,2,69,10.14,26.09,46.38,14.49,2.9,69,47,19,3,68.12,27.54,4.35,38,9,21,1,69,55.07,13.04,30.43,1.45
7623,167032005,A167032005,11078,078 Galtrim,Meath,Mid-East,SE,Eastern and Midlands,3,22,36,5,8,74,4.05,29.73,48.65,6.76,10.81,74,59,14,1,79.73,18.92,1.35,30,26,16,2,74,40.54,35.14,21.62,2.7
7293,167033001,A167033001,11028,028 Girley,Meath,Mid-East,SE,Eastern and Midlands,10,44,60,10,4,128,7.81,34.38,46.88,7.81,3.13,128,86,37,5,67.19,28.91,3.91,32,37,55,4,128,25,28.91,42.97,3.13
7103,167034001,A167034001,11005,005 Grangegeeth,Meath,Mid-East,SE,Eastern and Midlands,7,30,38,12,3,90,7.78,33.33,42.22,13.33,3.33,90,68,21,1,75.56,23.33,1.11,56,11,23,0,90,62.22,12.22,25.56,0
7104,167034002,A167034002,11005,005 Grangegeeth,Meath,Mid-East,SE,Eastern and Midlands,8,41,56,7,2,114,7.02,35.96,49.12,6.14,1.75,114,75,37,2,65.79,32.46,1.75,56,11,44,3,114,49.12,9.65,38.6,2.63
7624,167035001,A167035001,11079,079 Grennanstown,Meath,Mid-East,SE,Eastern and Midlands,10,30,53,11,8,112,8.93,26.79,47.32,9.82,7.14,112,83,25,4,74.11,22.32,3.57,70,11,25,6,112,62.5,9.82,22.32,5.36
7626,167035003,A167035003,11079,079 Grennanstown,Meath,Mid-East,SE,Eastern and Midlands,5,29,49,14,6,103,4.85,28.16,47.57,13.59,5.83,103,75,24,4,72.82,23.3,3.88,66,3,29,5,103,64.08,2.91,28.16,4.85
7627,167035004,A167035004,11079,079 Grennanstown,Meath,Mid-East,SE,Eastern and Midlands,7,29,40,4,1,81,8.64,35.8,49.38,4.94,1.23,81,67,13,1,82.72,16.05,1.23,65,3,13,0,81,80.25,3.7,16.05,0
7628,167036001,A167036001,11080,080 Hill of Down,Meath,Mid-East,SE,Eastern and Midlands,8,15,31,15,5,74,10.81,20.27,41.89,20.27,6.76,74,56,15,3,75.68,20.27,4.05,19,29,21,5,74,25.68,39.19,28.38,6.76
7629,167036002,A167036002,11080,080 Hill of Down,Meath,Mid-East,SE,Eastern and Midlands,4,21,46,10,4,85,4.71,24.71,54.12,11.76,4.71,85,60,25,0,70.59,29.41,0,44,14,27,0,85,51.76,16.47,31.76,0
7630,167037001,A167037001,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,4,38,79,9,1,131,3.05,29.01,60.31,6.87,0.76,131,120,10,1,91.6,7.63,0.76,112,8,10,1,131,85.5,6.11,7.63,0.76
7631,167037002,A167037002,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,0,18,42,3,0,63,0,28.57,66.67,4.76,0,63,60,3,0,95.24,4.76,0,58,3,1,1,63,92.06,4.76,1.59,1.59
7632,167037003,A167037003,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,6,27,48,2,0,83,7.23,32.53,57.83,2.41,0,83,78,5,0,93.98,6.02,0,75,4,4,0,83,90.36,4.82,4.82,0
7633,167037004,A167037004,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,14,47,62,8,0,131,10.69,35.88,47.33,6.11,0,131,108,20,3,82.44,15.27,2.29,94,14,21,2,131,71.76,10.69,16.03,1.53
7634,167037005,A167037005,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,6,33,36,3,1,79,7.59,41.77,45.57,3.8,1.27,79,66,12,1,83.54,15.19,1.27,53,13,10,3,79,67.09,16.46,12.66,3.8
7635,167037006,A167037006,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,5,50,62,5,1,123,4.07,40.65,50.41,4.07,0.81,123,115,8,0,93.5,6.5,0,101,11,11,0,123,82.11,8.94,8.94,0
7636,167037007,A167037007,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,3,29,37,0,1,70,4.29,41.43,52.86,0,1.43,70,65,5,0,92.86,7.14,0,64,3,3,0,70,91.43,4.29,4.29,0
7637,167037008,A167037008,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,13,22,33,13,6,87,14.94,25.29,37.93,14.94,6.9,87,66,20,1,75.86,22.99,1.15,54,8,24,1,87,62.07,9.2,27.59,1.15
7638,167037009,A167037009,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,17,61,30,3,0,111,15.32,54.95,27.03,2.7,0,111,76,34,1,68.47,30.63,0.9,62,14,32,3,111,55.86,12.61,28.83,2.7
7639,167037010,A167037010,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,8,38,67,14,6,133,6.02,28.57,50.38,10.53,4.51,133,106,24,3,79.7,18.05,2.26,83,24,22,4,133,62.41,18.05,16.54,3.01
7640,167037011,A167037011,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,9,25,32,2,1,69,13.04,36.23,46.38,2.9,1.45,69,59,7,3,85.51,10.14,4.35,50,6,11,2,69,72.46,8.7,15.94,2.9
7641,167037012,A167037012,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,10,29,47,14,6,106,9.43,27.36,44.34,13.21,5.66,106,77,29,0,72.64,27.36,0,67,9,29,1,106,63.21,8.49,27.36,0.94
7642,167037013,A167037013,11081,081 Innfield,Meath,Mid-East,SE,Eastern and Midlands,9,46,56,18,5,134,6.72,34.33,41.79,13.43,3.73,134,103,29,2,76.87,21.64,1.49,97,8,27,2,134,72.39,5.97,20.15,1.49
7347,167038001,A167038001,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,6,33,45,13,9,106,5.66,31.13,42.45,12.26,8.49,106,84,22,0,79.25,20.75,0,69,14,23,0,106,65.09,13.21,21.7,0
7348,167038002,A167038002,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,8,21,53,10,5,97,8.25,21.65,54.64,10.31,5.15,97,76,19,2,78.35,19.59,2.06,57,12,26,2,97,58.76,12.37,26.8,2.06
7349,167038003,A167038003,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,80,18,0,0,0,98,81.63,18.37,0,0,0,98,39,34,25,39.8,34.69,25.51,36,2,30,30,98,36.73,2.04,30.61,30.61
7350,167038004,A167038004,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,69,11,2,0,0,82,84.15,13.41,2.44,0,0,82,25,30,27,30.49,36.59,32.93,26,4,18,34,82,31.71,4.88,21.95,41.46
7351,167038005,A167038005,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,36,33,15,2,1,87,41.38,37.93,17.24,2.3,1.15,87,44,41,2,50.57,47.13,2.3,41,4,41,1,87,47.13,4.6,47.13,1.15
7352,167038006,A167038006,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,12,23,12,0,1,48,25,47.92,25,0,2.08,48,38,9,1,79.17,18.75,2.08,29,6,12,1,48,60.42,12.5,25,2.08
7353,167038007,A167038007,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,8,51,16,2,0,77,10.39,66.23,20.78,2.6,0,77,60,15,2,77.92,19.48,2.6,52,6,16,3,77,67.53,7.79,20.78,3.9
7354,167038008,A167038008,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,8,32,51,10,1,102,7.84,31.37,50,9.8,0.98,102,87,13,2,85.29,12.75,1.96,77,11,11,3,102,75.49,10.78,10.78,2.94
7355,167038009,A167038009,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,30,42,9,6,91,4.4,32.97,46.15,9.89,6.59,91,79,9,3,86.81,9.89,3.3,75,3,10,3,91,82.42,3.3,10.99,3.3
7356,167038010,A167038010,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,8,25,39,17,2,91,8.79,27.47,42.86,18.68,2.2,91,70,20,1,76.92,21.98,1.1,64,4,21,2,91,70.33,4.4,23.08,2.2
7357,167038011,A167038011,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,6,15,41,6,4,72,8.33,20.83,56.94,8.33,5.56,72,61,10,1,84.72,13.89,1.39,58,2,10,2,72,80.56,2.78,13.89,2.78
7358,167038012,A167038012,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,6,37,33,13,7,96,6.25,38.54,34.38,13.54,7.29,96,78,17,1,81.25,17.71,1.04,72,8,16,0,96,75,8.33,16.67,0
7359,167038013,A167038013,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,32,53,4,0,93,4.3,34.41,56.99,4.3,0,93,81,10,2,87.1,10.75,2.15,72,8,11,2,93,77.42,8.6,11.83,2.15
7360,167038014,A167038014,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,24,61,5,0,94,4.26,25.53,64.89,5.32,0,94,82,12,0,87.23,12.77,0,78,4,12,0,94,82.98,4.26,12.77,0
7361,167038015,A167038015,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,7,60,41,0,1,109,6.42,55.05,37.61,0,0.92,109,92,14,3,84.4,12.84,2.75,82,9,16,2,109,75.23,8.26,14.68,1.83
7362,167038016,A167038016,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,26,56,53,2,0,137,18.98,40.88,38.69,1.46,0,137,104,13,20,75.91,9.49,14.6,96,4,18,19,137,70.07,2.92,13.14,13.87
7363,167038017,A167038017,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,1,22,66,7,3,99,1.01,22.22,66.67,7.07,3.03,99,92,6,1,92.93,6.06,1.01,86,4,8,1,99,86.87,4.04,8.08,1.01
7364,167038018,A167038018,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,20,23,5,1,0,49,40.82,46.94,10.2,2.04,0,49,32,15,2,65.31,30.61,4.08,23,5,19,2,49,46.94,10.2,38.78,4.08
7365,167038019,A167038019,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,3,31,57,8,4,103,2.91,30.1,55.34,7.77,3.88,103,97,4,2,94.17,3.88,1.94,94,3,4,2,103,91.26,2.91,3.88,1.94
7366,167038020,A167038020,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,5,65,35,2,1,108,4.63,60.19,32.41,1.85,0.93,108,91,17,0,84.26,15.74,0,78,8,21,1,108,72.22,7.41,19.44,0.93
7367,167038021,A167038021,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,52,53,4,0,113,3.54,46.02,46.9,3.54,0,113,104,9,0,92.04,7.96,0,99,2,12,0,113,87.61,1.77,10.62,0
7368,167038022,A167038022,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,14,33,17,5,1,70,20,47.14,24.29,7.14,1.43,70,45,24,1,64.29,34.29,1.43,41,3,25,1,70,58.57,4.29,35.71,1.43
7369,167038023,A167038023,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,13,66,49,4,0,132,9.85,50,37.12,3.03,0,132,115,14,3,87.12,10.61,2.27,105,12,14,1,132,79.55,9.09,10.61,0.76
7370,167038024,A167038024,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,7,71,55,5,0,138,5.07,51.45,39.86,3.62,0,138,127,11,0,92.03,7.97,0,116,9,13,0,138,84.06,6.52,9.42,0
7371,167038025,A167038025,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,27,79,19,5,1,131,20.61,60.31,14.5,3.82,0.76,131,88,39,4,67.18,29.77,3.05,81,9,36,5,131,61.83,6.87,27.48,3.82
7372,167038026,A167038026,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,63,48,0,1,116,3.45,54.31,41.38,0,0.86,116,106,9,1,91.38,7.76,0.86,94,10,12,0,116,81.03,8.62,10.34,0
7373,167038027,A167038027,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,7,37,40,15,3,102,6.86,36.27,39.22,14.71,2.94,102,89,10,3,87.25,9.8,2.94,84,2,13,3,102,82.35,1.96,12.75,2.94
7374,167038028,A167038028,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,16,37,37,7,3,100,16,37,37,7,3,100,77,23,0,77,23,0,74,5,20,1,100,74,5,20,1
7375,167038029,A167038029,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,13,74,28,0,0,115,11.3,64.35,24.35,0,0,115,91,20,4,79.13,17.39,3.48,75,14,22,4,115,65.22,12.17,19.13,3.48
7376,167038030,A167038030,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,4,24,41,6,3,78,5.13,30.77,52.56,7.69,3.85,78,70,6,2,89.74,7.69,2.56,70,3,3,2,78,89.74,3.85,3.85,2.56
7377,167038031,A167038031,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,14,64,97,5,2,182,7.69,35.16,53.3,2.75,1.1,182,155,19,8,85.16,10.44,4.4,144,17,15,6,182,79.12,9.34,8.24,3.3
7378,167038032,A167038032,11045,045 Julianstown,Meath,Mid-East,SE,Eastern and Midlands,2,21,57,9,6,95,2.11,22.11,60,9.47,6.32,95,88,6,1,92.63,6.32,1.05,89,1,4,1,95,93.68,1.05,4.21,1.05
7277,167039001,A167039001,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,14,31,44,10,1,100,14,31,44,10,1,100,71,28,1,71,28,1,63,5,31,1,100,63,5,31,1
7278,167039002,A167039002,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,9,60,54,8,2,133,6.77,45.11,40.6,6.02,1.5,133,110,23,0,82.71,17.29,0,107,6,20,0,133,80.45,4.51,15.04,0
7279,167039003,A167039003,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,41,63,32,2,0,138,29.71,45.65,23.19,1.45,0,138,69,67,2,50,48.55,1.45,57,10,68,3,138,41.3,7.25,49.28,2.17
7280,167039004,A167039004,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,15,55,34,6,0,110,13.64,50,30.91,5.45,0,110,91,19,0,82.73,17.27,0,80,10,19,1,110,72.73,9.09,17.27,0.91
7281,167039005,A167039005,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,2,38,27,12,2,81,2.47,46.91,33.33,14.81,2.47,81,71,10,0,87.65,12.35,0,65,5,11,0,81,80.25,6.17,13.58,0
7282,167039006,A167039006,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,11,42,35,4,0,92,11.96,45.65,38.04,4.35,0,92,66,23,3,71.74,25,3.26,60,6,21,5,92,65.22,6.52,22.83,5.43
7283,167039007,A167039007,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,6,41,58,7,1,113,5.31,36.28,51.33,6.19,0.88,113,100,13,0,88.5,11.5,0,94,6,12,1,113,83.19,5.31,10.62,0.88
7284,167039008,A167039008,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,5,66,44,6,2,123,4.07,53.66,35.77,4.88,1.63,123,103,19,1,83.74,15.45,0.81,96,12,14,1,123,78.05,9.76,11.38,0.81
7285,167039009,A167039009,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,10,36,24,3,1,74,13.51,48.65,32.43,4.05,1.35,74,52,21,1,70.27,28.38,1.35,46,8,20,0,74,62.16,10.81,27.03,0
7286,167039010,A167039010,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,6,38,21,2,1,68,8.82,55.88,30.88,2.94,1.47,68,57,10,1,83.82,14.71,1.47,50,4,13,1,68,73.53,5.88,19.12,1.47
7287,167039011,A167039011,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,6,42,47,3,2,100,6,42,47,3,2,100,81,17,2,81,17,2,72,7,20,1,100,72,7,20,1
7288,167039012,A167039012,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,12,73,48,3,0,136,8.82,53.68,35.29,2.21,0,136,114,21,1,83.82,15.44,0.74,102,16,17,1,136,75,11.76,12.5,0.74
7289,167039013,A167039013,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,15,58,34,3,1,111,13.51,52.25,30.63,2.7,0.9,111,87,22,2,78.38,19.82,1.8,84,7,18,2,111,75.68,6.31,16.22,1.8
7290,167039014,A167039014,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,7,41,45,9,2,104,6.73,39.42,43.27,8.65,1.92,104,81,22,1,77.88,21.15,0.96,76,7,21,0,104,73.08,6.73,20.19,0
7291,167039015,A167039015,11026,026 Ceannanus Mór (Kells) Rural,Meath,Mid-East,SE,Eastern and Midlands,5,49,26,8,1,89,5.62,55.06,29.21,8.99,1.12,89,68,20,1,76.4,22.47,1.12,64,6,19,0,89,71.91,6.74,21.35,0
7066,167040001,A167040001,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,39,21,6,1,0,67,58.21,31.34,8.96,1.49,0,67,28,36,3,41.79,53.73,4.48,21,7,35,4,67,31.34,10.45,52.24,5.97
7067,167040002,A167040002,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,43,49,31,1,1,125,34.4,39.2,24.8,0.8,0.8,125,79,44,2,63.2,35.2,1.6,64,10,50,1,125,51.2,8,40,0.8
7068,167040003,A167040003,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,36,31,14,2,0,83,43.37,37.35,16.87,2.41,0,83,39,43,1,46.99,51.81,1.2,32,7,40,4,83,38.55,8.43,48.19,4.82
7069,167040004,A167040004,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,33,50,10,0,0,93,35.48,53.76,10.75,0,0,93,50,41,2,53.76,44.09,2.15,38,12,42,1,93,40.86,12.9,45.16,1.08
7070,167040005,A167040005,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,37,29,10,0,0,76,48.68,38.16,13.16,0,0,76,41,33,2,53.95,43.42,2.63,37,5,32,2,76,48.68,6.58,42.11,2.63
7071,167040006,A167040006,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,33,38,13,1,0,85,38.82,44.71,15.29,1.18,0,85,41,44,0,48.24,51.76,0,32,7,46,0,85,37.65,8.24,54.12,0
7072,167040007,A167040007,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,33,39,15,5,1,93,35.48,41.94,16.13,5.38,1.08,93,67,23,3,72.04,24.73,3.23,58,7,26,2,93,62.37,7.53,27.96,2.15
7073,167040008,A167040008,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,48,54,24,2,2,130,36.92,41.54,18.46,1.54,1.54,130,82,44,4,63.08,33.85,3.08,71,14,41,4,130,54.62,10.77,31.54,3.08
7074,167040009,A167040009,11001,001 Ceannanus Mór (Kells) Urban,Meath,Mid-East,SE,Eastern and Midlands,41,45,24,1,1,112,36.61,40.18,21.43,0.89,0.89,112,70,40,2,62.5,35.71,1.79,63,14,34,1,112,56.25,12.5,30.36,0.89
7458,167041001,A167041001,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,2,16,48,7,4,77,2.6,20.78,62.34,9.09,5.19,77,65,12,0,84.42,15.58,0,49,14,14,0,77,63.64,18.18,18.18,0
7459,167041002,A167041002,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,5,23,35,10,5,78,6.41,29.49,44.87,12.82,6.41,78,52,26,0,66.67,33.33,0,35,12,29,2,78,44.87,15.38,37.18,2.56
7460,167041003,A167041003,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,5,30,59,8,5,107,4.67,28.04,55.14,7.48,4.67,107,88,18,1,82.24,16.82,0.93,80,4,22,1,107,74.77,3.74,20.56,0.93
7461,167041004,A167041004,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,8,43,72,5,3,131,6.11,32.82,54.96,3.82,2.29,131,102,28,1,77.86,21.37,0.76,93,8,27,3,131,70.99,6.11,20.61,2.29
7462,167041005,A167041005,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,6,20,33,11,4,74,8.11,27.03,44.59,14.86,5.41,74,55,17,2,74.32,22.97,2.7,53,3,17,1,74,71.62,4.05,22.97,1.35
7463,167041006,A167041006,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,3,26,47,9,1,86,3.49,30.23,54.65,10.47,1.16,86,73,13,0,84.88,15.12,0,61,10,13,2,86,70.93,11.63,15.12,2.33
7464,167041007,A167041007,11054,054 Kentstown,Meath,Mid-East,SE,Eastern and Midlands,7,29,25,9,4,74,9.46,39.19,33.78,12.16,5.41,74,52,18,4,70.27,24.32,5.41,46,5,20,3,74,62.16,6.76,27.03,4.05
7198,167042001,A167042001,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,3,21,38,15,8,85,3.53,24.71,44.71,17.65,9.41,85,74,8,3,87.06,9.41,3.53,68,4,10,3,85,80,4.71,11.76,3.53
7199,167042002,A167042002,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,4,19,43,13,6,85,4.71,22.35,50.59,15.29,7.06,85,71,14,0,83.53,16.47,0,50,15,20,0,85,58.82,17.65,23.53,0
7200,167042003,A167042003,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,5,33,46,1,0,85,5.88,38.82,54.12,1.18,0,85,76,8,1,89.41,9.41,1.18,66,11,5,3,85,77.65,12.94,5.88,3.53
7201,167042004,A167042004,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,8,72,58,3,0,141,5.67,51.06,41.13,2.13,0,141,125,15,1,88.65,10.64,0.71,116,11,11,3,141,82.27,7.8,7.8,2.13
7202,167042005,A167042005,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,9,47,35,5,2,98,9.18,47.96,35.71,5.1,2.04,98,82,14,2,83.67,14.29,2.04,76,10,10,2,98,77.55,10.2,10.2,2.04
7203,167042006,A167042006,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,4,31,52,6,0,93,4.3,33.33,55.91,6.45,0,93,83,9,1,89.25,9.68,1.08,75,10,7,1,93,80.65,10.75,7.53,1.08
7204,167042007,A167042007,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,7,49,35,2,0,93,7.53,52.69,37.63,2.15,0,93,80,13,0,86.02,13.98,0,76,4,13,0,93,81.72,4.3,13.98,0
7205,167042008,A167042008,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,10,51,22,1,0,84,11.9,60.71,26.19,1.19,0,84,68,14,2,80.95,16.67,2.38,54,13,15,2,84,64.29,15.48,17.86,2.38
7206,167042009,A167042009,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,4,28,55,13,6,106,3.77,26.42,51.89,12.26,5.66,106,87,16,3,82.08,15.09,2.83,77,5,21,3,106,72.64,4.72,19.81,2.83
7207,167042010,A167042010,11011,011 Kilbrew,Meath,Mid-East,SE,Eastern and Midlands,4,23,22,18,6,73,5.48,31.51,30.14,24.66,8.22,73,57,14,2,78.08,19.18,2.74,44,13,14,2,73,60.27,17.81,19.18,2.74
